Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
St. Martin (French part),MAF,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,775875748.523832,..,..,772921958.529509,..,..,..,..,652206037.103874,..,649206262.847519,..,..
St. Martin (French part),MAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,218.69,219.878,207.116,197.13,194.861,209.816,198.338,195.589,197.436,188.164,172.683,172.192,173.082,171.122,169.713,167.816,166.126,165.802,164.902,164.363,162.973,160.21,156.29,161.757,159.874,162.469,151.388,149.633,140.658,140.407,137.42,119.136,126.217,124.128,121.857,119.626,117.555,115.401,113.284,111.32,109.388,107.49,105.623,103.788,101.983,100.21,98.466,96.853,95.103,93.442,91.808,94.853,85.358,86.099,76.385,84.043,82.658,85.668,75.545,78.462,77.166,75.136,..,..
St. Martin (French part),MAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,144.063,146.345,143.537,130.74,130.286,138.063,125.518,117.3,115.987,109.023,105.208,107.944,103.347,101.068,99.29,97.652,96.445,95.905,94.647,92.649,90.934,88.719,84.033,87.497,86.269,87.939,81.522,80.538,75.986,75.986,74.315,64.665,68.124,66.762,65.496,64.185,62.966,61.77,60.595,59.442,58.287,57.084,55.905,54.813,53.679,52.63,51.6,50.59,49.599,48.627,47.674,39.987,45.285,46.36,41.215,43.283,42.407,54.582,35.036,39.933,39.124,38.134,..,..
St. Martin (French part),MAF,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,13066634.0000817,13999965.0000875,14524963.6875908,13708299.0625857,14758296.4375922,15108295.5625944,16099959.7501006,15835106.0327781,15350000,16650000,18450000,20051922.3261445,27585804.8653032,30165081.0858817,32923702.7281866,33237225.9880652,32792844.6829448,49353161.8518519,60844771.4814815,71096359.6296296,82340339.6296296,102086539.259259,113759203.333333,122255349.62963,135024987.777778,145641705.185185,160846656.666667,175580647.407407,200726712.592593,214745002.222222,240366666.666667,254829629.62963,277955555.555556,286307407.407407,289437037.037037,316007407.407407,331488888.888889,347770370.37037,373618518.518519,390718518.518519,427946037.037037,462072333.333333,487763851.851852,509090888.888889,549900185.185185,579948925.925926,643501148.148148,713596666.666667,732663259.259259,714300259.259259,720447888.888889,713796370.37037,730032592.592593,764781259.259259,770900000,786555555.555555,814303703.703704,844037037.037037,884329629.62963,910766666.666667,869111111.111111,872222222.222222,948559259.259259,..
St. Vincent and the Grenadines,VCT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.79770679739963,11.2889826175874,10.1869132045143,8.42952810284595,15.6084783235704,17.2074750037358,12.7356566462516,7.22825662243943,5.4583879899022,2.70195563584383,2.13968510329097,1.02766798418975,3.30594679186221,0.227229691346298,2.83393160778396,7.60609957743892,5.49200387001333,3.46353042727654,4.29137553446651,1.00894955252251,1.73837289880567,4.40790113846454,0.443616029823348,2.1424064726839,1.01355044438875,0.167679637488279,0.9008584858665,1.85550399046652,0.205981708824281,2.96003946719284,3.7334291646702,2.74067516070669,7.23614701584813,10.0662418245849,0.421539125687266,0.747109026311423,3.1860311155243,2.59844414147092,0.805127804268592,0.193858560793734,-1.73361194953987,-0.149641647632999,2.15333648840511,2.32414485367893,0.91306972532514,-0.628131309354653,1.57272932500503,5.6600977922658,..
St. Vincent and the Grenadines,VCT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,313.934,301.153,285.806,276.041,263.423,250.226,240.062,231.833,226.3,221.402,218.23,216.185,217.132,216.668,208.661,204.214,202.982,201.406,203.322,199.896,195.31,195.114,197.198,190.57,189.795,186.882,189.293,185.549,191.814,190.399,198.204,193.142,193.338,192.199,199.395,197.025,210.421,214.179,216.336,220.755,221.431,215.792,215.203,209.44,197.321,192.86,187.723,178.362,177.617,175.37,180.775,182.05,190.371,191.859,185.953,184.809,184.511,181.576,181.41,196.821,200.814,245.183,..,..
St. Vincent and the Grenadines,VCT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,236.751,222.046,213.197,203.278,194.425,184.198,175.016,169.705,163.461,157.988,154.026,151.698,153.661,149.018,141.823,138.409,140.299,139.602,145.263,150.422,150.852,152.472,154.978,153.781,153.626,152.204,150.389,146.64,136.29,130.356,131.739,125.104,130.758,136.252,142.408,141.185,149.754,156.138,151.388,143.717,142.601,135.223,130.445,132.35,127.534,120.73,114.4,108.553,102.434,104.269,108.492,111.694,115.195,118.802,112.426,113.866,114.762,114.217,114.561,125.611,127.246,159.293,..,..
St. Vincent and the Grenadines,VCT,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.7,5.2,6.6,5.8,5.1,9.9,6.2,8.4,4.2,2.6,3,5.6,5.4,3.9,1.4,3.3,0.7,0,1,1,..,..,..,..
St. Vincent and the Grenadines,VCT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,115.1,108.9,100.8,91.8,82.9,74.8,68,62.4,58.3,55.5,54,53.7,54.3,55.4,56.3,56.2,54.9,52.3,48.8,45,41.1,37.5,34.1,31,28.2,25.9,24,22.5,21.3,20.4,19.7,19.2,18.9,18.8,18.8,18.9,19,19.1,19.2,19.3,19.3,19.2,19.1,19.1,19,19,18.9,18.7,18.5,18.2,17.8,17.3,16.8,16.3,15.8,15.3,14.8,14.3,13.9,13.4,13,12.6,..,..
St. Vincent and the Grenadines,VCT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,174.7,163.6,150,135.3,121,108.2,97.4,88.7,82,77.4,74.7,73.7,73.9,74.8,75.5,74.8,72.5,68.6,63.6,58.2,52.9,47.9,43.3,39.1,35.4,32.3,29.7,27.7,26,24.8,23.9,23.2,22.7,22.4,22.3,22.3,22.4,22.4,22.4,22.4,22.3,22.1,22,21.8,21.7,21.5,21.4,21.1,20.8,20.4,19.8,19.3,18.6,18,17.4,16.8,16.2,15.7,15.2,14.6,14.2,13.7,..,..
St. Vincent and the Grenadines,VCT,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..,..,..,..,..,24.5,23.9,23.3,22.8,22.3,22,22.1,22.2,22,21.3,20.3,19,17.8,16.9,16.1,15.2,14.4,13.7,13.2,12.9,12.6,12.5,12.5,12.6,12.8,12.9,13.1,13.2,13.2,13.2,13.2,13.2,13.1,13.1,13,12.9,12.9,12.8,12.8,12.7,12.6,12.3,11.9,11.5,11.1,10.6,10.1,9.8,9.4,9.1,8.8,8.5,..,..
Sub-Saharan Africa,SSF,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.7,59.8,60.5,61.2,61.8,61.5,60.9,60.5,60.2,59.9,59.5,58.8,58.1,57.2,55.5,54.5,53.5,52.7,51.7,51.5,50.4,49.6,48.8,48.2,47.8,47.8,47.9,47.8,47.6,47.5,..,..,..,..
Sub-Saharan Africa,SSF,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.2,90.4,90.8,91.5,91.6,91.4,91.2,91.1,91.3,91.5,91.6,91.6,91.6,91.7,91.3,91,90.3,90,89.5,89.4,88.9,88.7,88.4,88.1,87.7,87.5,87.5,87.4,87.3,87.3,..,..,..,..
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.1,75.8,76.5,77.7,77.9,77.6,77.3,77.2,77.4,77.6,77.6,77.2,76.9,76.6,74.9,73.7,72.4,71.6,70.6,70.2,69,68.2,67.4,66.6,65.8,65.7,65.4,64.8,64.2,63.9,..,..,..,..
Sub-Saharan Africa,SSF,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.7,56.2,57.1,58.2,58.5,58.1,57.4,57,56.8,56.4,56,55,54.4,53.2,50.4,48.7,47.2,46,44.5,43.9,42.1,41,39.8,38.9,38.1,38.2,38,37.5,36.9,36.7,..,..,..,..
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,28349301535.4105,29960492453.1966,31903784357.6415,34293676625.1121,37449073939.0523,40697444106.313,43692889579.2902,44680649549.8068,47542735722.5745,53651273745.3,64259538042.4211,64785881864.699,72974503608.3912,94307943279.1528,121769757991.542,134534482395.373,146791026073.071,158950017998.32,175550980777.321,213288626348.167,276476243432.998,390617525066.638,356115618026.284,314481204807.47,277288747255.652,253066172258.706,261128395601.959,296436322863.111,313636871092.512,319075632306.872,375056911242.162,401835601959.637,361703838925.339,365328274669.429,373323426402.362,476009200002.753,530381466553.707,558559464614.684,562743780314.644,399807853242.212,424190717152.982,406812918059.95,443148058332.92,558141609069.782,693283108166.62,823425641880.833,973649819318.576,1128673253084.49,1279544309271.44,1231672697171.96,1465215490467.22,1653394890750.09,1717443724523.61,1820439942754.1,1901497484757.43,1701776666914.07,1582166358879.25,1714024580927.1,1780679619928.75,1829596580378.4,1715842671714.98,1931458241338.34,2060531397309.08,..
Sub-Saharan Africa,SSF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.3117857539904,11.5448806519836,14.8900665023223,11.4594294425385,13.6746254544361,13.6019828289492,12.2903278605959,12.0998414518035,11.4826535601295,11.1169312857885,9.40690750687272,6.85934422794885,7.63279008878104,8.35167956821219,8.0461586348732,7.5448610969945,8.93430656934288,9.48654250617163,9.52484537019695,27.4479807126947,11.425939964662,7.19164660433344,7.6471743331001,6.43573287560781,4.35643374510453,4.50078856262104,5.14746800222618,4.70579123746034,5.67941771099112,4.13663213144748,6.42755278070092,6.53784395299604,6.78669789038244,10.378524478798,5.00627361534048,4.03314138974316,5.36621092948081,6.58183105075122,4.88516387595471,4.40225309243427,3.55075967356746,5.43051966119169,5.19698185340168,4.09297819300634,2.80270307928106,3.84286439841869,4.25936417542868,9.45955253039681,..
Sub-Saharan Africa,SSF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,467.764367756247,467.366407496836,457.384012685469,458.53192849074,454.301507865957,454.469098081151,455.303259444578,461.012410724775,453.950478619508,451.722441875941,440.873325875244,434.672524092352,435.098843638525,422.458043919947,419.957782742187,416.295406221548,411.491597326389,407.757180529993,407.895213624003,401.954409695451,398.616237086452,395.107453156277,395.136305868659,406.800425651688,413.209138327902,411.906930663471,410.17349631855,414.837075861585,421.007401224666,408.891911186786,415.877704259403,417.015111440438,424.493521353666,426.095078842866,418.528020362794,421.032990014178,426.958922276654,427.320123259159,439.963538597527,432.002086401165,418.910045577178,418.804610553918,417.789798595636,413.72460440963,409.725148807685,403.550420624429,394.542566814493,388.375188721693,382.091260978487,373.694679766085,365.490580330646,356.899009143659,349.722641509703,343.997562066102,338.509103276483,333.594205635556,326.665723571193,321.58615904314,317.199574788723,312.392785286967,322.004729469686,338.382966223501,..,..
Sub-Saharan Africa,SSF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,403.989704343381,400.003424010845,397.430655966412,394.571042005724,388.703679087236,388.315683198817,390.383131968985,387.123787707623,381.80778193788,379.447955157535,375.427178436168,368.807908420393,369.481524958107,361.633970132607,358.321387267949,355.119971554507,346.676941553773,340.204180719576,335.847484770503,332.112690406688,328.6324183958,324.420817008794,323.198458627909,332.078961752758,333.167671491917,332.575692334607,331.210095368227,330.614897074558,334.447997450751,329.193372993844,331.628437104378,336.467838723945,342.373390718595,343.702494774615,345.997459556452,347.038386201961,353.5464764178,357.107281411912,365.968136328343,362.058219631661,362.892409655943,366.496724282344,366.550466572276,365.308063349671,362.798832048394,356.784175448858,348.537962295508,340.915676604132,333.573530483347,322.23873014118,312.626853049582,301.175393206327,292.186985196126,283.437012758883,275.964375709256,270.196410809795,263.669093737623,258.134236323046,252.771553923061,247.610101294187,252.98503795873,264.247716560977,..,..
Sub-Saharan Africa,SSF,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.28100543394838,9.02042103579068,8.89039976928428,8.79728124793057,8.645398233318,8.55500202687515,8.45432783266295,8.42333624907469,8.50842880938606,8.48081910021588,8.23750452318615,7.9821827759967,7.82181357933446,7.71450947906215,7.52614762182019,7.3896459126249,7.25595303170129,7.1529206447123,7.03274676647482,6.9698397935158,..,..,..,..
Sub-Saharan Africa,SSF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106.9,105.9,105,104.1,103.9,101.7,100.2,98.5,96.3,93.9,91.4,88.6,85.7,82.7,79.8,77,74.4,71.9,69.5,67.4,65.5,63.7,62,60.4,59,57.7,56.4,55,53.6,52.3,51.1,49.9,..,..
Sub-Saharan Africa,SSF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,178.9,177.4,175.8,174.5,174.3,170.1,167.2,164.1,160.3,155.9,151.1,145.9,140.5,134.9,129.5,124.2,119.3,114.4,109.8,105.5,101.6,98.1,94.8,91.8,89.2,86.7,84.3,82,79.6,77.3,75.1,73,..,..
Sub-Saharan Africa,SSF,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.4,45,44.7,44.4,44,43.6,43.1,42.6,42,41.3,40.5,39.6,38.7,37.8,36.9,36,35.2,34.5,33.8,33.2,32.6,32,31.4,30.9,30.4,30,29.5,29,28.5,28,27.6,27.1,..,..
Sub-Saharan Africa (excluding high income),SSA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,28338509354.6587,29950396734.9894,31892681911.7714,34281348388.6986,37435388432.0455,40683899240.0769,43678711712.2794,44666366525.0523,47529437277.1026,53638240890.6274,64245417754.4936,64767693274.2758,72947119235.0998,94275716980.691,121733412124.378,134494154752.449,146750388504.493,158893041195.255,175471440975.691,213164874756.724,276325340135.766,390468626459.161,355971229197.901,314334867430.139,277134246684.604,252890722776.71,260909789945.23,296173386016.444,313336374338.963,318752375934.179,374665734140.112,401439557598.473,361239878837.312,364820812463.728,372802514500.485,475466250941.704,529844900806.944,557958507069.303,562093735438.762,399139573356.306,423531573174.739,406145603661.459,442399893749.21,557385894755.261,692384638338.3,822442487820.254,972563275184.176,1127592644328.53,1278564556276.8,1230821778771.71,1464233844343.53,1652336104570.58,1716354359034.49,1819115027569,1900109908307.29,1700385238946.74,1580707404805.94,1712494807453.79,1779091569617.59,1827951489811.35,1714659156400.95,1930171554030.08,2058942959164.7,..
Sub-Saharan Africa (excluding high income),SSA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.413261372398,12.1399176954734,11.5675243834069,11.2499999999997,10.3054406698295,7.4333333333332,8.15234253800871,8.75549685086139,8.27501608751592,7.72532188841208,8.96562265214309,9.5234771910899,9.67934658067928,28.8143894306732,12.2885912601426,7.27287999570148,8.16902144106963,6.66139865665752,4.24955255897251,4.1992882562281,5.07745045522496,5.03282275711195,6.08442489886225,4.17816000119791,6.60524085549202,6.61655430536479,7.02551436974771,10.2969758221254,4.84866964640712,4.08972989470464,5.68631959575951,6.5758997075766,4.90520875694557,4.4038027171436,3.47238752883653,5.49410463760067,5.20971705914209,4.27462198610545,2.83514555687503,3.48393567493209,4.25936417542868,9.45955253039681,..
Sub-Saharan Africa (excluding high income),SSA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,467.761975282186,467.36441036559,457.380459658023,458.528931873311,454.291003527333,454.462511305744,455.302493154357,461.015862017115,453.950670735906,451.723687049028,440.874244228791,434.67396409584,435.102309356243,422.460922953231,419.961880488752,416.300569092556,411.497622139144,407.764245610163,407.903792825424,401.963507114597,398.625671628207,395.117504054235,395.147511327524,406.814728289755,413.225653170588,411.923967769422,410.19119854785,414.856832727731,421.03125271124,408.912084057609,415.896475946143,417.032801058771,424.510256085362,426.111331700506,418.544228349592,421.048975360305,426.977595763906,427.339340223367,439.986304192567,432.024277527919,418.931161393498,418.825956086672,417.812093080202,413.747938578117,409.7480948069,403.573322840367,394.565083769994,388.397631364559,382.113784533101,373.716735513393,365.512601661082,356.920803835544,349.743433945391,344.017703790735,338.527981388345,333.612237133788,326.682547901585,321.602328615735,317.215161335608,312.407872882036,322.018720639513,338.395559938028,..,..
Sub-Saharan Africa (excluding high income),SSA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,404.006654207106,400.019538934027,397.446275229684,394.586166501042,388.715719877336,388.331019033677,390.400765178467,387.143066620687,381.82655478078,379.46749513773,375.447278914533,368.828313939698,369.503581337027,361.65610438094,358.344533536107,355.144189143342,346.701333227853,340.22933751266,335.872773530957,332.138356068708,328.658642551172,324.447236946372,323.225352146167,332.107753995667,333.197186697203,332.605598976108,331.240271689617,330.646234828563,334.479051407671,329.223824519785,331.659571656159,336.500174152531,342.408398062066,343.738141190882,346.032249966875,347.071232140203,353.580171301427,357.141423600816,366.003996272462,362.091826458846,362.925591577805,366.530302738119,366.585272037838,365.341857923766,362.831583814822,356.816044674184,348.569065704987,340.945487718875,333.602748543663,322.266294765679,312.653586255354,301.200134452741,292.210011426333,283.459042635681,275.985475563453,270.21670584712,263.688250024495,258.152619347461,252.789162754765,247.626982870172,253.000065686643,264.261883033515,..,..
Sub-Saharan Africa (excluding high income),SSA,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.2810152264455,9.02039987401767,8.89043412881793,8.79725815559567,8.64532590798542,8.55501877381497,8.45436587221681,8.42342268911956,8.5085028009877,8.4809191512861,8.23754916845107,7.98219072355934,7.82182515492359,7.7145108456631,7.52611282026249,7.38958938043737,7.25588503945604,7.15281729763679,7.03264336538377,6.96974141039568,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106.898316877158,105.905557846294,105.034502832147,104.120855036442,103.881494776275,101.672537555213,100.18968408182,98.4703336503772,96.3231529162183,93.9262694904285,91.3853031942409,88.5488298067223,85.6789818005104,82.7472751736996,79.8190902625781,76.9991438526937,74.4201566666298,71.9022493484154,69.5360632404339,67.4341781550078,65.4704006078443,63.6845729762952,61.9740770514389,60.4262160098616,59.0230391201429,57.6682527192292,56.37202970799,55.0319098680573,53.6191417647513,52.3282038682782,51.1342954017332,49.9461619965341,..,..
